PERIODO,DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO DE ATENCION,ESTADO,HORARIOS,DIRECCION,ARCHIVO_ORIGEN
2025-12-31,LIMA,LIMA,ATE,OR ATE - Mac Express de Puruchuco,OPERATIVO,"08:45 a 13:00 
 14:00 a 16:45",Av. Javier Pardo Este N° 8680  Mac Express - Agencia Municipal Real Plaza de Puruchuco.,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,LURIN,OR LURIN,OPERATIVO,08:45 a 16:45,"MZ B, Lote 5 Asociación de Vivienda Familiar Centinela - Lurin",17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,MIRAFLORES,OR MIRAFLORES,OPERATIVO,08:45 a 16:45,Avenida Ernesto Diez Canseco N° 230,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,PUENTE PIEDRA,OR PUENTE PIEDRA,OPERATIVO,08:45 a 16:45,Jirón Ricardo Palma Nº 241,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,SAN JUAN DE LURIGANCHO,OR SAN JUAN DE LURIGANCHO,OPERATIVO,08:45 a 16:45,Avenida Las Flores Lote 1 Mz. G Urb. Canto Grande Unidad 7,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,SAN JUAN DE MIRAFLORES,OR SAN JUAN DE MIRAFLORES,OPERATIVO,08:45 a 16:45,Avenida Guillermo Billinghurst  N° 767  769 Mz. F Lote 18 Urb. SJM Parcela D,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,SAN MARTIN DE PORRES,OR SAN MARTIN DE PORRES,OPERATIVO,08:45 a 16:45,Avenida Eduardo de Habich Nº 590 - 592 con Pedro Paulet N° 589,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,CAJATAMBO,CAJATAMBO,AG CAJATAMBO,OPERATIVO,08:45 a 16:45,Jirón Bolognesi S/N - Comisiones de Regantes -Frente plaza de Armas,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,CANTA,CANTA,AG CANTA,OPERATIVO,08:45 a 16:45,Jirón Independencia Nº 308 Municipio (Plaza de Armas),17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,AG CAÑETE,OPERATIVO,08:45 a 16:45,Avenida Los Libertadores Mz. D-3 Lote 4 Urbanización Tercer Mundo,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,HUAURA,HUACHO,AG HUACHO,OPERATIVO,08:45 a 16:45,Avenida Grau Nº 295,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,HUAROCHIRI,MATUCANA,AG MATUCANA,OPERATIVO,08:45 a 16:45,Jirón Tacna 626  - Centro Civico,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,YAUYOS,YAUYOS,AG YAUYOS,OPERATIVO,08:45 a 16:45,Plaza Plaza Constitución Nº 110,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,HUARAL,HUARAL,AG HUARAL,OPERATIVO,08:45 a 16:45,Pasaje el Palmo esquina con Calle Huaquilla (DEMUNA HUARAL),17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,BARRANCA,BARRANCA,OR BARRANCA,OPERATIVO,08:45 a 16:45,Avenida Independencia N° 674 - 676 - 678,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,OYON,OYON,AG OYON,OPERATIVO,08:45 a 16:45,Jirón Unión 216,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,JESUS MARIA,ORA HOSPITAL NACIONAL EDGARDO REBAGLIATI MARTINS (ESSALUD),OPERATIVO,08:45 a 16:30,Avenida SALAVERRY CDRA. 13 - PUERTA 6,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,CUSCO,SANTIAGO,ORA BELEMPAMPA (MINSA),OPERATIVO,08:45 a 13:00,Plazoleta Belen S/N,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,CUSCO,CUSCO,AGENTE RENIEC - OR CUSCO,OPERATIVO,08:45 a 16:45,Avenida El Sol N° 272,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,CUSCO,CUSCO,ORA HOSPITAL DE APOYO DEPARTAMENTAL CUSCO (MINSA),OPERATIVO,08:45 a 16:30,Avenida La Cultura S/N,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,CHUMBIVILCAS,SANTO TOMAS,PAP CHUMBIVILCAS,OPERATIVO,08:45 a 16:45,Avenida Perú S / N (Ruedo de Toros),17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,ESPINAR,ESPINAR,PAP ESPINAR,OPERATIVO,08:45 a 16:45,Calle Teatro S/N,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,LA CONVENCION,SANTA ANA,AG LA CONVENCION,OPERATIVO,08:45 a 16:45,Avenida Grau Nº 238,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,PARURO,PARURO,PANP PARURO,DESPLAZAMIENTO,08:45 a 16:45,Plaza de Armas S/N,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,PAUCARTAMBO,PAUCARTAMBO,PAP PAUCARTAMBO - JR9,OPERATIVO,08:45 a 16:45,Jirón Enrique Yabar S/N,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,QUISPICANCHI,URCOS,PAP QUISPICANCHI,OPERATIVO,08:45 a 16:45,Jirón Huáscar N° 181,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,URUBAMBA,URUBAMBA,PAP URUBAMBA,OPERATIVO,08:45 a 16:45,Avenida Conchatupa S/N,17. Reporte IV Trimestre 2025.csv
2025-12-31,MADRE DE DIOS,TAHUAMANU,IBERIA,AG IBERIA,OPERATIVO,08:45 a 16:45,Avenida Máximo Rodríguez N° 124 Plaza de Armas,17. Reporte IV Trimestre 2025.csv
2025-12-31,APURIMAC,ABANCAY,ABANCAY,ORA HOSPITAL REGIONAL GUILLERMO DIAZ DE LA VEGA (MINSA),OPERATIVO,08:45 a 16:30,Avenida Daniel Alcides Carrión S/N,17. Reporte IV Trimestre 2025.csv
2025-12-31,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,OR TAMBOPATA,OPERATIVO,08:45 a 16:45,Jirón Lambayeque N° 159,17. Reporte IV Trimestre 2025.csv
2025-12-31,MADRE DE DIOS,MANU,MANU,PANP MANU,DESPLAZAMIENTO,08:45 a 16:45,Avenida Esperanza S/N - Local Municipal,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,ACOMAYO,POMACANCHI,AG POMACANCHI,DESPLAZAMIENTO,08:45 a 16:45,Plaza de Armas S/N,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,CANCHIS,SICUANI,ORA SICUANI (MINSA),OPERATIVO,08:45 a 16:30,Avenida Manuel Callo Zevallos N° 519 - Hospital MINSA Sicuani,17. Reporte IV Trimestre 2025.csv
2025-12-31,MADRE DE DIOS,TAMBOPATA,INAMBARI,AG INAMBARI,DESPLAZAMIENTO,08:45 a 16:45,Plaza de Armas - Municipalidad Provincial de Inambari,17. Reporte IV Trimestre 2025.csv
2025-12-31,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,ORA SANTA ROSA (MINSA),DESPLAZAMIENTO,08:45 a 16:30,Jirón Cajamarca N° 171,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,LA CONVENCION,SANTA ANA,ORA QUILLABAMBA (MINSA),OPERATIVO,08:45 a 16:30,Avenida General Gamarra S/N - Hospital Quillabamba,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,ESPINAR,ESPINAR,ORA ESPINAR (MINSA),OPERATIVO,08:45 a 16:30,Calle Domingo Huarca Cruz S/N Barrio Túpac Amaru  - Hospital Espinar,17. Reporte IV Trimestre 2025.csv
2025-12-31,MADRE DE DIOS,TAHUAMANU,IBERIA,ORA SAN MARTIN DE PORRES DE IBERIA (MINSA),OPERATIVO,08:45 a 16:30,Calle Mocopata S/N,17. Reporte IV Trimestre 2025.csv
2025-12-31,APURIMAC,COTABAMBAS,TAMBOBAMBA,ORA TAMBOBAMBA (MINSA),OPERATIVO,08:45 a 16:30,Hospital Tambobamba,17. Reporte IV Trimestre 2025.csv
2025-12-31,APURIMAC,COTABAMBAS,HAQUIRA,PAP HAQUIRA,DESPLAZAMIENTO,08:45 a 16:45,Plaza de armas S/N-Haquira,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,CHUMBIVILCAS,SANTO TOMAS,ORA SANTO TOMAS (MINSA),DESPLAZAMIENTO,08:45 a 16:30,Calle  Andres Avelino Caceres - Hospital Santo Tomas,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,CHUMBIVILCAS,VELILLE,PANP VELILLE,DESPLAZAMIENTO,08:45 a 16:45,Plaza de Armas - Municipalidad Distrital Velille,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,CALCA,YANATILE,PANP YANATILE,DESPLAZAMIENTO,08:45 a 16:45,Plaza de Armas - Municipalidad Distrital Yanatile,17. Reporte IV Trimestre 2025.csv
2025-12-31,APURIMAC,ABANCAY,CURAHUASI,PANP CURAHUASI,DESPLAZAMIENTO,08:45 a 16:45,Coliseo Cerrado - Municipalidad de Curahuasi,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,CUSCO,SANTIAGO,AGENCIA SANTIAGO,OPERATIVO,08:15 a 16:15,Calle Giraldo Ruiz Caro S/N,17. Reporte IV Trimestre 2025.csv
2025-12-31,CUSCO,CUSCO,WANCHAQ,MAC - CUSCO,OPERATIVO,08:30 a 16:30,Avenida Collasuyo 2964 - Real Plaza Cusco,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,LURIGANCHO,OR CHOSICA,OPERATIVO,08:45 a 16:45,Jirón Chucuito Nº 248,17. Reporte IV Trimestre 2025.csv
2025-12-31,CALLAO,CALLAO,BELLAVISTA,ORA NAC. DANIEL A. CARRIÓN (MINSA),OPERATIVO,08:45 a 16:30,Avenida Guardia Chalaca Nº 2176 - Bellavista,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,CIENEGUILLA,OR CIENEGUILLA,OPERATIVO,08:45 a 16:45,"Avenida San Martin Lote 15, Zona ""D"" Manzana ""D"" Centro Poblado Tambo Viejo",17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,INDEPENDENCIA,ORA  CMI TAHUANTINSUYO BAJO,OPERATIVO,08:45 a 16:30,Avenida Chinchaysullo cdra 4 Independencia,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,SAN MARTIN DE PORRES,AGENTE RENIEC - OR SAN MARTIN DE PORRES (3.0),OPERATIVO,08:45 a 16:45,Av. Eduardo de Habich 592,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,SAN JUAN DE MIRAFLORES,AGENTE RENIEC - MALL  DEL SUR (3.0),OPERATIVO,08:45 a 16:45,"Av. Los Lirios s/n, altura de  puente Atocongo",17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,CHORRILLOS,AGENTE RENIEC - PLAZA LIMA SUR (3.0),OPERATIVO,08:45 a 16:45,"Av. Paseo de la Republica s/n, Urb. Matellini",17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,LIMA,AGENTE RENIEC - OR LIMA (3.0),OPERATIVO,08:45 a 16:45,Av. Nicolas de Pierola 545,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,LIMA,AGENTE RENIEC - AGENCIA ANCASH (3.0),OPERATIVO,08:45 a 16:45,Jr. Ancash 336-340 Cercado,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,BARRANCA,BARRANCA,AGENTE RENIEC - OR BARRANCA (3.0),OPERATIVO,08:45 a 16:45,Av. Prolongacion Independencia 250,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,LIMA,ORA HOSPITAL NACIONAL ARZOBISPO LOAYZA,OPERATIVO,08:45 a 16:30,Av. Alfonso Ugarte N° 848,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,VILLA EL SALVADOR,ORA HOSPITAL EMERGENCIA VILLA EL SALVADOR,OPERATIVO,08:45 a 16:30,Avenida  Pastor Sevilla cruce Av. 200 millas VES,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,SANTIAGO DE SURCO,AGENTE RENIEC - JOCKEY PLAZA ( 3.0),OPERATIVO,08:45 a 16:45,Av. Javier Prado Este 4200 (Centro Financiero del Centro Comercial),17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,VENTANILLA,AGENTE RENIEC MAC VENTANILLA,OPERATIVO,08:45 a 16:45,"Av. La Playa s/n  Urb. Zona Comercial, frentE A la plaza Civica",17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,SURQUILLO,AGENTE RENIEC - OPEN PLAZA ( 3.0),OPERATIVO,08:45 a 16:45,Av. Angamos N° 1805 cruce con Av. Tomas Marsano),17. Reporte IV Trimestre 2025.csv
2025-12-31,PUNO,PUNO,PUNO,ORA HOSPITAL BASE III (PUNO) - RED ASISTENCIAL PUNO,OPERATIVO,08:45 a 16:45,Francisco Cáceres Jara Nº 600,17. Reporte IV Trimestre 2025.csv
2025-12-31,PUNO,SAN ROMAN,JULIACA,ORA CARLOS MONGE MEDRANO,OPERATIVO,08:45 a 16:45,Carretera a Huancane Km 2,17. Reporte IV Trimestre 2025.csv
2025-12-31,PUNO,EL COLLAO,ILAVE,ORA ILAVE,OPERATIVO,08:45 a 16:45,Atahualpa Nº 825,17. Reporte IV Trimestre 2025.csv
2025-12-31,PUNO,SAN ROMAN,JULIACA,ORA HOSPITAL BASE III JULIACA - ESSALUD - RED ASISTENCIAL JULIACA,OPERATIVO,08:45 a 16:45,José Santos Chocano S/N - La Capilla,17. Reporte IV Trimestre 2025.csv
2025-12-31,PUNO,PUNO,PUNO,OR PUNO,OPERATIVO,08:45 a 16:45,Arequipa N° 1143 - 1145 Barrio Victoria,17. Reporte IV Trimestre 2025.csv
2025-12-31,PUNO,AZANGARO,AZANGARO,PAP AZANGARO,OPERATIVO,08:45 a 16:45,Azangaro N° 160  (Palacio Municipal),17. Reporte IV Trimestre 2025.csv
2025-12-31,PUNO,CARABAYA,MACUSANI,PAP CARABAYA,OPERATIVO,08:45 a 16:45,Raimondi N° 116,17. Reporte IV Trimestre 2025.csv
2025-12-31,PUNO,CHUCUITO,JULI,PAP CHUCUITO,OPERATIVO,08:45 a 16:45,Ilave 235 - Mercado Central Municipio,17. Reporte IV Trimestre 2025.csv
2025-12-31,PUNO,HUANCANE,HUANCANE,PAP HUANCANE,OPERATIVO,08:45 a 16:45,Moquegua N° 104 - Barrio Progreso,17. Reporte IV Trimestre 2025.csv
2025-12-31,PUNO,LAMPA,LAMPA,PAP LAMPA,OPERATIVO,08:45 a 16:45,Alfonso Ugarte N° 343,17. Reporte IV Trimestre 2025.csv
2025-12-31,PUNO,MELGAR,AYAVIRI,PAP MELGAR,OPERATIVO,08:45 a 16:45,Jorge Chavez N°  550,17. Reporte IV Trimestre 2025.csv
2025-12-31,PUNO,SANDIA,SANDIA,PAP SANDIA,OPERATIVO,08:45 a 16:45,Juliaca S/N - Mercado Central Sandia,17. Reporte IV Trimestre 2025.csv
2025-12-31,PUNO,SAN ROMAN,JULIACA,AG SAN ROMAN,OPERATIVO,08:45 a 16:45,Brascesco N° 181,17. Reporte IV Trimestre 2025.csv
2025-12-31,PUNO,YUNGUYO,YUNGUYO,PAP YUNGUYO,OPERATIVO,08:45 a 16:45,Grau Nº 240,17. Reporte IV Trimestre 2025.csv
2025-12-31,PUNO,SAN ANTONIO DE PUTINA,PUTINA,PAP PUTINA,OPERATIVO,08:45 a 16:45,Plaza de Armas S/N (Palacio Municipal),17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,SANTA ANITA,OR SANTA ANITA,OPERATIVO,08:45 a 16:45,"Avenida Los Eucaliptos Nº 947, Urbanización Universal",17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,SURQUILLO,AG. INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,OPERATIVO,08:45 a 16:45,Av. Angamos Este 2520 - Surquillo (puerta emergencia del INEN),17. Reporte IV Trimestre 2025.csv
2025-12-31,PUNO,PUNO,PUNO,ORA MANUEL NUÑEZ BUTRON,OPERATIVO,08:45 a 16:45,El Sol N° 1022,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,PUEBLO LIBRE,ORA HOSPITAL SANTA ROSA,OPERATIVO,08:45 a 16:30,Avenida Bolivar Crda. 8 Pueblo Libre,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,COMAS,ORA HOSPITAL NACIONAL SERGIO E. BERNALES (MINSA),OPERATIVO,08:45 a 16:30,"Avenida Túpac Amaru N° 8000, Collique, Comas.",17. Reporte IV Trimestre 2025.csv
2025-12-31,CALLAO,CALLAO,VENTANILLA,MAC - VENTANILLA,OPERATIVO,"L - V  08:30 a 18:00 
SAB.8:30 a 13:00",Avenida La Playa S/N altura la Urb. Zona Comercial frente a la Plaza Cívica,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,JESUS MARIA,AG 06 DE AGOSTO,OPERATIVO,08:45 a 16:45,Avenida 06 de Agosto N° 856,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,SAN MARTIN DE PORRES,ORA NACIONAL CAYETANO HEREDIA (MINSA),OPERATIVO,08:45 a 16:30,Jirón Honorio Delgado N° 262 - Urb. Ingeniería / Obstetricia,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,HUAURA,HUACHO,ORA HOSPITAL GENERAL DE HUACHO (MINSA),OPERATIVO,08:45 a 16:30,Avenida Jose Arnaldo Arambulo La Rosa N° 251,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,VILLA EL SALVADOR,OR VILLA EL SALVADOR,OPERATIVO,08:45 a 16:45,"Av. Pastor Sevilla, Sector 6,Grupo 3A, Mz. B, Lote 24",17. Reporte IV Trimestre 2025.csv
2025-12-31,CALLAO,CALLAO,CALLAO,OR CALLAO,OPERATIVO,08:45 a 16:45,Avenida Dos de Mayo N° 440 - 446,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,EL AGUSTINO,MAC - LIMA ESTE,OPERATIVO,"L - V  08:30 a 18:00 
SAB.8:30 a 13:00",Avenida Carretera Central 111 Mall Aventura Santa Anita Nivel 2,17. Reporte IV Trimestre 2025.csv
2025-12-31,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,ORA HOSPITAL SAN JOSE (MINSA),OPERATIVO,08:45 a 16:30,Jirón Las Magnolias 475 Carmen de la Legua-Reynoso,17. Reporte IV Trimestre 2025.csv
2025-12-31,CALLAO,CALLAO,VENTANILLA,ORA HOSPITAL DE VENTANILLA (MINSA),OPERATIVO,08:45 a 16:30,Avenida Pedro Beltran S/N Ventanilla - Hospital de Ventanilla,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,CAÑETE,SAN LUIS,ORA HOSPITAL REZOLA (MINSA),OPERATIVO,08:45 a 16:30,Calle Distrito de San Luis S/N,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,BARRANCA,BARRANCA,ORA HOSPITAL DE BARRANCA (MINSA),OPERATIVO,08:45 a 16:30,Avenida Nicolás de Piérola Nº 210 -224,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,HUARAL,HUARAL,ORA HOSPITAL SAN JUAN BAUTISTA HUARAL (MINSA),OPERATIVO,08:45 a 16:30,Calle Tacna Nº 120 Urb. San Juan I,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,INDEPENDENCIA,OR INDEPENDENCIA,OPERATIVO,08:45 a 16:45,Calle Los Andes Nº 486 Urb. Industrial Panamericana Norte,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,LIMA,ORA NACIONAL DOS DE MAYO (MINSA),OPERATIVO,08:45 a 16:30,Avenida Parque Historia De La Medicina Peruana S/N Altura Cuadra 13 Av Grau,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,INDEPENDENCIA,AGENTE RENIEC - OR INDEPENDENCIA (3.0),OPERATIVO,08:45 a 16:45,Calle Los Andes Nº 486 Urb. Industrial Panamericana Norte,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,ATE,ORA HOSPITAL DE HUAYCAN (MINSA),OPERATIVO,08:45 a 16:30,Avenida José C.Mariátegui S/N Zona B - A.H.Huaycán S/N Ate Lima Lima,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,HUARAL,CHANCAY,AG CHANCAY,OPERATIVO,08:45 a 16:45,Avenida 1ro de mayo s/n cdra 03,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,PUENTE PIEDRA,ORA HOSPITAL PUENTE PIEDRA (MINSA),OPERATIVO,08:45 a 16:30,Avenida SAENZ PEÑA S/N KM 30,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,CHORRILLOS,CMI VIRGEN DEL CARMEN  (MINSA),OPERATIVO PARCIAL,08:45 a 16:30,Avenida LEOPOLDO ARIAS 200 FRENTE AL COLISEO MARISCAL CACERES,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,SANTA ANITA,ORA HOSP. JORGE VOTO BERNALES (ESSALUD),OPERATIVO,08:45 a 16:30,"Carretera CARRETERA CENTRAL KM. 3,5 - SANTA ANITA",17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,LIMA,HOSP. NAC DOC MADRE Y NIÑO  SAN BARTOLOME (MINSA),OPERATIVO,08:45 a 16:30,Avenida ALFONSO UGARTE 825 - LIMA,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,MIRAFLORES,AGENTE RENIEC - OR MIRAFLORES ( 3.0),OPERATIVO,08:45 a 16:45,Avenida Diez Canseco N° 230,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,JESUS MARIA,AGENTE RENIEC - OR JESUS MARIA ( 3.0),OPERATIVO,08:45 a 16:45,Jirón Talara N° 130,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,COMAS,MAC - LIMA NORTE,OPERATIVO,"L - V  08:30 a 18:00 
SAB.8:30 a 13:00",Avenida Los Angeles N° 602 2do piso - Cc Mall Plaza,17. Reporte IV Trimestre 2025.csv
2025-12-31,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MAC - LIMA SUR,OPERATIVO,"L - V  08:30 a 18:00 
SAB.8:30 a 13:00",Avenida Circunvalación 1583- San Juan de Miraflores,17. Reporte IV Trimestre 2025.csv
2025-09-30,PIURA,PAITA,PAITA,ORA HOSPITAL LAS MERCEDES-PAITA (MINSA),OPERATIVO,08:45 a 16:30,Zona Industrial Sector II Mz. H Lt. 1 Jr. Los Pescadores S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,PANP SOPLIN VARGAS,OPERATIVO,08:45 a 16:45,Plaza de armas S/N,16. Reporte III Trimestre 2025.csv
2025-09-30,LIMA,LIMA,SAN BORJA,AGENTE RENIEC - OR SAN BORJA (3.0),OPERATIVO,08:45 a 16:45,Av. San Luis N° 1673 Urb. Jacaranda II,16. Reporte III Trimestre 2025.csv
2025-06-30,JUNIN,CHANCHAMAYO,LA MERCED,AG CHANCHAMAYO,OPERATIVO,08:45 a 16:45,PROLONGACIÓN TARMA Nº 242,15. Reporte II Trimestre 2025.csv
2025-06-30,JUNIN,TARMA,TARMA,AG TARMA,OPERATIVO,08:45 a 16:45,JIRÓN AREQUIPA Nº 939,15. Reporte II Trimestre 2025.csv
2025-06-30,TACNA,TACNA,TACNA,AG TACNA,OPERATIVO,08:45 a 16:45,Calle Deustua Nº 173,15. Reporte II Trimestre 2025.csv
2025-06-30,UCAYALI,ATALAYA,RAIMONDI,ORA ATALAYA,OPERATIVO,08:45 a 16:30,Calle Lima S/N  MZ.142 LT01 Piso 1 y 2 Urbanización Mario Pezo,15. Reporte II Trimestre 2025.csv
2025-06-30,PUNO,SAN ROMAN,JULIACA,MAC - PUNO,OPERATIVO,08:30 a 16:30,San Martin lote 07,15. Reporte II Trimestre 2025.csv
2025-06-30,LIMA,LIMA,COMAS,OR COMAS III,OPERATIVO,08:45 a 16:45,Avenida San Felipe Nº 830 Urb. San Felipe,15. Reporte II Trimestre 2025.csv
2025-06-30,LIMA,LIMA,LIMA,AG ANCASH,OPERATIVO,08:45 a 16:45,Jirón Ancash Nº 336-340 y 344 (Frente a la Plazuela San Francisco) - Lima,15. Reporte II Trimestre 2025.csv
2025-06-30,LIMA,LIMA,COMAS,OR COMAS I,OPERATIVO,08:45 a 16:45,"Avenida Tupac Amaru N° 5527 - 5531 - 5535, Urb Huaquillay 2da Etapa",15. Reporte II Trimestre 2025.csv
2025-06-30,LIMA,LIMA,SAN MARTIN DE PORRES,AGENTE RENIEC - OR SAN MARTIN DE PORRES,OPERATIVO,08:45 a 16:45,Av. Eduardo de Habich 592,15. Reporte II Trimestre 2025.csv
2025-06-30,LIMA,LIMA,SAN JUAN DE MIRAFLORES,AGENTE RENIEC - MALL  DEL SUR,OPERATIVO,08:45 a 16:45,"Av. Los Lirios s/n, altura de  puente Atocongo",15. Reporte II Trimestre 2025.csv
2025-06-30,LIMA,LIMA,COMAS,AGENTE RENIEC - OR COMAS I,OPERATIVO,08:45 a 16:45,"Av. Tupac Amaru N° 5527 - 5531 - 5535, Urb Huaquillay 2da Etapa",15. Reporte II Trimestre 2025.csv
2025-06-30,LIMA,LIMA,SAN BORJA,AGENTE RENIEC - OR SAN BORJA,OPERATIVO,08:45 a 16:45,Av. San Luis N° 1673 Urb. Jacaranda II,15. Reporte II Trimestre 2025.csv
2025-06-30,LIMA,LIMA,LIMA,AGENTE RENIEC - OR LIMA,OPERATIVO,08:45 a 16:45,Av. Nicolas de Pierola 545,15. Reporte II Trimestre 2025.csv
2025-06-30,LIMA,LIMA,LIMA,AGENTE RENIEC - AGENCIA ANCASH,OPERATIVO,08:45 a 16:45,Jr. Ancash 336-340 Cercado,15. Reporte II Trimestre 2025.csv
2025-06-30,LIMA,BARRANCA,BARRANCA,AGENTE RENIEC - OR BARRANCA,OPERATIVO,08:45 a 16:45,Av. Prolongacion Independencia 250,15. Reporte II Trimestre 2025.csv
2025-06-30,LIMA,LIMA,JESUS MARIA,AGENTE RENIEC - OR JESUS MARIA,OPERATIVO,08:45 a 16:45,Jirón Talara N° 130,15. Reporte II Trimestre 2025.csv
2025-06-30,LIMA,LIMA,MIRAFLORES,AGENTE RENIEC - OR MIRAFLORES,OPERATIVO,08:45 a 16:45,Avenida Diez Canseco N° 230,15. Reporte II Trimestre 2025.csv
2025-06-30,LIMA,LIMA,INDEPENDENCIA,AGENTE RENIEC - OR INDEPENDENCIA,OPERATIVO,08:45 a 16:45,Calle Los Andes Nº 486 Urb. Industrial Panamericana Norte,15. Reporte II Trimestre 2025.csv
2025-03-31,JUNIN,HUANCAYO,EL TAMBO,PVM - OR HUANCAYO,OPERATIVO,08:45 a 16:45,AVENIDA MARISCAL CASTILLA Nº 1801,14. Reporte I Trimestre 2025.csv
